name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;932;0;956;3153;1793;3153;1635;0
header;169;156;169;194;1800;194;1800;156
A;1329;95;1329;96;1331;96;1331;95
A;970;215;970;242;992;242;992;215
B;968;881;968;911;992;911;992;881
A;1080;1255;1080;1261;1085;1261;1085;1255
C;965;1581;965;1610;987;1610;987;1581
A;1233;1593;1233;1595;1236;1595;1236;1593
D;968;2254;968;2281;989;2281;989;2254
B;1286;2442;1286;2460;1302;2460;1302;2442
A;960;2656;960;2656;960;2656;960;2656
B;1506;2765;1506;2783;1521;2783;1521;2765
A;1678;2829;1678;2830;1679;2830;1679;2829
