name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;555;0;769;3159;1443;3159;990;0
header;97;171;97;208;1719;208;1719;171
A;831;104;831;108;834;108;834;104
A;946;231;946;235;950;235;950;231
A;673;236;673;240;678;240;678;236
B;849;240;849;259;861;259;861;240
B;866;240;866;257;879;257;879;240
B;895;240;895;257;908;257;908;240
B;830;241;830;258;844;258;844;241
D;684;243;684;261;699;261;699;243
A;673;245;673;262;678;262;678;245
B;590;246;590;263;604;263;604;246
D;645;281;645;306;661;306;661;281
C;864;284;864;302;877;302;877;284
C;808;286;808;303;821;303;821;286
B;709;287;709;305;723;305;723;287
B;628;290;628;307;640;307;640;290
B;938;321;938;345;952;345;952;321
A;827;322;827;326;831;326;831;322
B;808;323;808;348;822;348;822;323
B;646;326;646;351;661;351;661;326
A;997;329;997;332;999;332;999;329
A;788;331;788;347;793;347;793;331
A;798;331;798;347;802;347;802;331
C;629;334;629;352;641;352;641;334
A;593;335;593;351;597;351;597;335
A;998;340;998;344;1000;344;1000;340
A;944;364;944;389;949;389;949;364
A;811;367;811;370;815;370;815;367
B;621;369;621;395;636;395;636;369
A;611;371;611;374;614;374;614;371
A;751;372;751;392;758;392;758;372
A;811;375;811;391;815;391;815;375
B;732;376;732;393;746;393;746;376
A;611;379;611;395;616;395;616;379
A;975;407;975;432;981;432;981;407
A;873;408;873;433;877;433;877;408
A;766;411;766;436;770;436;770;411
A;725;412;725;415;728;415;728;412
A;827;412;827;412;828;412;828;412
C;882;416;882;434;896;434;896;416
D;947;416;947;433;961;433;961;416
B;986;416;986;433;1001;433;1001;416
D;748;419;748;437;761;437;761;419
A;826;419;826;432;830;432;830;419
A;725;420;725;437;729;437;729;420
B;667;421;667;437;682;437;682;421
A;976;451;976;456;980;456;980;451
A;934;452;934;455;937;455;937;452
B;1005;459;1005;477;1018;477;1018;459
B;944;460;944;485;958;485;958;460
A;935;462;935;476;938;476;938;462
A;992;495;992;498;996;498;996;495
D;855;496;855;521;868;521;868;496
A;672;500;672;504;676;504;676;500
C;836;505;836;522;849;522;849;505
A;672;509;672;525;677;525;677;509
A;955;548;955;564;959;564;959;548
A;964;548;964;565;969;565;969;548
C;1012;548;1012;565;1026;565;1026;548
A;881;549;881;565;885;565;885;549
C;826;550;826;567;840;567;840;550
D;611;551;611;568;626;568;626;551
B;592;553;592;569;606;569;606;553
A;990;559;990;569;996;569;996;559
C;1046;591;1046;609;1059;609;1059;591
A;1064;591;1064;608;1077;608;1077;591
D;858;593;858;610;872;610;872;593
A;928;593;928;609;933;609;933;593
B;650;595;650;613;665;613;665;595
C;726;595;726;612;739;612;739;595
A;598;597;598;612;602;612;602;597
A;1081;670;1081;674;1084;674;1084;670
A;963;671;963;674;967;674;967;671
A;809;673;809;697;813;697;813;673
A;963;679;963;696;968;696;968;679
B;994;679;994;695;1007;695;1007;679
A;1060;679;1060;695;1064;695;1064;679
B;890;680;890;697;904;697;904;680
A;934;680;934;697;938;697;938;680
D;943;680;943;697;956;697;956;680
B;974;680;974;696;988;696;988;680
D;857;681;857;696;870;696;870;681
B;781;682;781;697;794;697;794;682
A;820;682;820;697;824;697;824;682
B;659;683;659;699;673;699;673;683
A;1002;714;1002;739;1006;739;1006;714
A;973;715;973;718;976;718;976;715
A;856;716;856;719;859;719;859;716
A;954;723;954;739;958;739;958;723
A;963;723;963;740;968;740;968;723
A;973;723;973;739;977;739;977;723
A;1011;723;1011;739;1015;739;1015;723
A;846;724;846;740;850;740;850;724
B;915;724;915;741;929;741;929;724
A;826;725;826;741;830;741;830;725
A;718;727;718;742;721;742;721;727
A;742;738;742;743;746;743;746;738
A;644;762;644;765;648;765;648;762
A;833;768;833;785;845;785;845;768
B;998;768;998;782;1005;782;1005;768
C;814;769;814;785;827;785;827;769
B;624;770;624;787;639;787;639;770
A;851;770;851;793;856;793;856;770
C;1078;802;1078;827;1093;827;1093;802
A;853;803;853;828;859;828;859;803
B;768;804;768;829;782;829;782;804
B;613;805;613;831;628;831;628;805
B;899;811;899;827;912;827;912;811
C;917;811;917;829;931;829;931;811
C;691;812;691;830;705;830;705;812
B;633;813;633;830;647;830;647;813
A;1068;823;1068;825;1072;825;1072;823
C;625;849;625;874;641;874;641;849
C;814;854;814;872;826;872;826;854
B;987;855;987;872;999;872;999;855
A;1102;889;1102;914;1106;914;1106;889
B;1010;897;1010;915;1024;915;1024;897
D;981;898;981;915;994;915;994;898
A;1001;898;1001;914;1005;914;1005;898
B;1049;898;1049;914;1063;914;1063;898
A;1111;898;1111;914;1116;914;1116;898
C;837;899;837;917;850;917;850;899
B;916;899;916;916;930;916;930;899
A;739;900;739;917;744;917;744;900
B;749;900;749;916;762;916;762;900
B;779;900;779;917;793;917;793;900
B;661;901;661;918;674;918;674;901
C;679;901;679;918;690;918;690;901
A;989;933;989;959;993;959;993;933
A;1009;933;1009;937;1013;937;1013;933
B;903;934;903;959;917;959;917;934
A;807;935;807;939;811;939;811;935
C;959;941;959;959;971;959;971;941
A;1010;942;1010;958;1013;958;1013;942
B;817;943;817;960;830;960;830;943
A;949;943;949;958;954;958;954;943
A;998;943;998;958;1003;958;1003;943
A;915;977;915;981;919;981;919;977
A;777;983;777;1003;784;1003;784;983
B;924;985;924;1003;935;1003;935;985
B;838;986;838;1003;853;1003;853;986
B;746;987;746;1004;760;1004;760;987
A;828;987;828;1003;832;1003;832;987
B;672;988;672;1005;685;1005;685;988
A;795;1022;795;1025;799;1025;799;1022
A;892;1022;892;1047;896;1047;896;1022
B;902;1022;902;1047;916;1047;916;1022
A;974;1022;974;1025;978;1025;978;1022
A;1060;1022;1060;1047;1067;1047;1067;1022
B;921;1030;921;1047;935;1047;935;1030
C;1012;1030;1012;1047;1026;1047;1026;1030
B;1102;1030;1102;1047;1116;1047;1116;1030
D;650;1031;650;1048;665;1048;665;1031
B;632;1032;632;1048;645;1048;645;1032
A;671;1043;671;1053;676;1053;676;1043
A;880;1066;880;1066;880;1066;880;1066
B;754;1073;754;1091;767;1091;767;1073
B;818;1073;818;1090;831;1090;831;1073
B;836;1073;836;1090;850;1090;850;1073
A;877;1073;877;1090;881;1090;881;1073
B;1031;1073;1031;1090;1045;1090;1045;1073
C;1050;1073;1050;1090;1063;1090;1063;1073
C;1108;1073;1108;1091;1121;1091;1121;1073
C;641;1075;641;1092;655;1092;655;1075
A;1022;1075;1022;1088;1026;1088;1026;1075
A;1060;1108;1060;1133;1064;1133;1064;1108
A;641;1111;641;1114;645;1114;645;1111
B;1081;1116;1081;1133;1095;1133;1095;1116
B;1100;1116;1100;1133;1114;1133;1114;1116
B;1130;1116;1130;1133;1144;1133;1144;1116
B;864;1117;864;1135;877;1135;877;1117
C;929;1117;929;1133;941;1133;941;1117
A;1040;1118;1040;1133;1043;1133;1043;1118
A;641;1119;641;1135;646;1135;646;1119
B;652;1119;652;1135;665;1135;665;1119
A;1053;1152;1053;1177;1057;1177;1057;1152
A;1063;1152;1063;1177;1067;1177;1067;1152
A;923;1153;923;1178;929;1178;929;1153
A;1043;1153;1043;1156;1046;1156;1046;1153
B;718;1154;718;1179;722;1179;722;1154
C;1072;1160;1072;1178;1085;1178;1085;1160
A;904;1161;904;1177;908;1177;908;1161
A;913;1161;913;1177;917;1177;917;1161
B;985;1161;985;1177;997;1177;997;1161
A;1043;1161;1043;1177;1046;1177;1046;1161
B;951;1163;951;1177;959;1177;959;1163
A;974;1196;974;1200;978;1200;978;1196
A;1015;1196;1015;1222;1022;1222;1022;1196
D;1061;1197;1061;1222;1074;1222;1074;1197
C;791;1204;791;1223;805;1223;805;1204
B;773;1205;773;1222;786;1222;786;1205
A;1028;1205;1028;1221;1032;1221;1032;1205
D;661;1206;661;1223;673;1223;673;1206
A;711;1207;711;1221;714;1221;714;1207
A;875;1240;875;1244;879;1244;879;1240
A;1137;1241;1137;1265;1154;1265;1154;1241
D;671;1246;671;1267;687;1267;687;1246
B;1009;1248;1009;1265;1023;1265;1023;1248
B;847;1249;847;1266;860;1266;860;1249
A;865;1249;865;1265;869;1265;869;1249
A;987;1249;987;1263;990;1263;990;1249
A;692;1251;692;1267;696;1267;696;1251
A;1065;1285;1065;1287;1068;1287;1068;1285
D;743;1293;743;1311;755;1311;755;1293
B;853;1293;853;1309;867;1309;867;1293
A;937;1293;937;1309;942;1309;942;1293
B;1121;1293;1121;1309;1134;1309;1134;1293
C;1075;1294;1075;1309;1086;1309;1086;1294
B;819;1328;819;1353;831;1353;831;1328
D;1140;1328;1140;1352;1153;1352;1153;1328
A;674;1329;674;1333;676;1333;676;1329
A;646;1331;646;1333;649;1333;649;1331
D;684;1333;684;1354;699;1354;699;1333
D;1020;1336;1020;1351;1034;1351;1034;1336
B;1158;1336;1158;1353;1170;1353;1170;1336
C;656;1337;656;1355;668;1355;668;1337
B;837;1337;837;1353;851;1353;851;1337
A;646;1338;646;1354;650;1354;650;1338
A;705;1338;705;1353;708;1353;708;1338
A;923;1339;923;1353;927;1353;927;1339
D;1005;1378;1005;1395;1025;1395;1025;1378
D;1030;1378;1030;1395;1043;1395;1043;1378
B;810;1379;810;1396;823;1396;823;1379
C;719;1380;719;1398;732;1398;732;1380
B;770;1380;770;1397;783;1397;783;1380
D;780;1415;780;1441;795;1441;795;1415
D;1010;1421;1010;1439;1025;1439;1025;1421
B;1031;1421;1031;1437;1044;1437;1044;1421
A;1051;1421;1051;1438;1055;1438;1055;1421
A;1069;1421;1069;1437;1073;1437;1073;1421
A;1060;1422;1060;1438;1064;1438;1064;1422
B;1156;1422;1156;1439;1169;1439;1169;1422
A;818;1423;818;1439;823;1439;823;1423
A;829;1424;829;1439;833;1439;833;1424
C;816;1465;816;1484;828;1484;828;1465
B;1002;1465;1002;1490;1016;1490;1016;1465
B;1104;1465;1104;1482;1117;1482;1117;1465
C;1122;1465;1122;1483;1135;1483;1135;1465
B;1085;1466;1085;1491;1099;1491;1099;1466
B;705;1467;705;1484;718;1484;718;1467
A;674;1468;674;1485;678;1485;678;1468
A;683;1469;683;1484;687;1484;687;1469
B;851;1501;851;1527;867;1527;867;1501
A;928;1501;928;1527;934;1527;934;1501
A;1113;1503;1113;1506;1116;1506;1116;1503
B;908;1509;908;1527;923;1527;923;1509
B;1003;1509;1003;1527;1017;1527;1017;1509
D;834;1510;834;1527;846;1527;846;1510
B;940;1510;940;1527;953;1527;953;1510
B;1056;1510;1056;1527;1070;1527;1070;1510
A;1075;1511;1075;1527;1079;1527;1079;1511
A;1113;1511;1113;1528;1117;1528;1117;1511
D;1122;1511;1122;1527;1136;1527;1136;1511
A;956;1545;956;1549;959;1549;959;1545
A;1180;1545;1180;1549;1184;1549;1184;1545
B;1025;1554;1025;1579;1038;1579;1038;1554
A;880;1565;880;1571;885;1571;885;1565
D;895;1588;895;1614;911;1614;911;1588
