name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;208;0;279;3149;1634;3149;1327;0
header;156;145;156;179;1779;179;1779;145
A;1116;197;1116;199;1118;199;1118;197
A;958;438;958;465;979;465;979;438
A;962;842;962;844;964;844;964;842
A;242;936;242;943;247;943;247;936
B;1353;997;1353;1016;1369;1016;1369;997
A;829;1026;829;1026;829;1026;829;1026
B;962;1110;962;1139;987;1139;987;1110
A;465;1637;465;1663;479;1663;479;1637
C;966;1776;966;1806;987;1806;987;1776
B;1147;2056;1147;2074;1164;2074;1164;2056
A;614;2193;614;2217;628;2217;628;2193
A;704;2337;704;2342;709;2342;709;2337
D;969;2443;969;2472;996;2472;996;2443
A;1229;2458;1229;2461;1231;2461;1231;2458
A;659;2521;659;2527;664;2527;664;2521
A;1293;2592;1293;2592;1293;2592;1293;2592
A;593;2644;593;2644;594;2644;594;2644
A;1566;2861;1566;2864;1569;2864;1569;2861
