name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;891;0;1081;3167;1798;3167;1798;0
header;177;154;177;205;1799;205;1799;154
A;1740;210;1740;210;1740;210;1740;210
A;974;222;974;248;995;248;995;222
A;1630;292;1630;292;1632;292;1632;292
A;1166;420;1166;431;1172;431;1172;420
A;949;714;949;716;953;716;953;714
B;1577;736;1577;755;1593;755;1593;736
A;1336;852;1336;853;1337;853;1337;852
B;974;895;974;922;994;922;994;895
B;1506;1191;1506;1210;1521;1210;1521;1191
D;1130;1325;1130;1344;1144;1344;1144;1325
B;1463;1326;1463;1347;1478;1347;1478;1326
A;1406;1355;1406;1355;1407;1355;1407;1355
A;1638;1358;1638;1361;1638;1361;1638;1358
A;1706;1401;1706;1401;1706;1401;1706;1401
A;1554;1403;1554;1403;1554;1403;1554;1403
A;1673;1490;1673;1490;1674;1490;1674;1490
A;1753;1496;1753;1497;1754;1497;1754;1496
C;976;1558;976;1588;997;1588;997;1558
A;1493;1631;1493;1631;1493;1631;1493;1631
A;1729;1902;1729;1902;1729;1902;1729;1902
D;1101;1911;1101;1936;1134;1936;1134;1911
A;1649;2034;1649;2034;1649;2034;1649;2034
A;1659;2810;1659;2810;1659;2810;1659;2810
A;1316;2887;1316;2900;1324;2900;1324;2887
A;1205;2904;1205;2904;1205;2904;1205;2904
A;1679;2919;1679;2920;1679;2920;1679;2919
A;1203;2921;1203;2921;1203;2921;1203;2921
A;1168;3052;1168;3055;1172;3055;1172;3052
