name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;975;0;1046;3161;1885;3161;1861;0
header;204;175;204;213;1870;213;1870;175
A;1046;235;1046;264;1069;264;1069;235
A;1688;409;1688;410;1689;410;1689;409
A;1203;709;1203;715;1209;715;1209;709
A;1844;788;1844;788;1844;788;1844;788
B;1053;996;1053;1022;1072;1022;1072;996
A;1585;1610;1585;1611;1585;1611;1585;1610
C;1049;1668;1049;1697;1072;1697;1072;1668
A;1355;1703;1355;1703;1356;1703;1356;1703
A;1729;1952;1729;1952;1729;1952;1729;1952
B;1715;2064;1715;2082;1729;2082;1729;2064
D;1049;2419;1049;2448;1074;2448;1074;2419
B;1661;2525;1661;2544;1676;2544;1676;2525
A;1269;2683;1269;2694;1277;2694;1277;2683
A;1872;2847;1872;2860;1881;2860;1881;2847
