name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;893;0;917;3157;1765;3157;1605;0
header;120;109;120;150;1757;150;1757;109
A;1147;239;1147;249;1154;249;1154;239
A;1297;260;1297;260;1297;260;1297;260
B;933;852;933;880;954;880;954;852
A;1557;1089;1557;1089;1557;1089;1557;1089
A;1587;1116;1587;1128;1594;1128;1594;1116
A;1209;1469;1209;1476;1215;1476;1215;1469
A;1399;1558;1399;1559;1401;1559;1401;1558
A;1148;1562;1148;1562;1148;1562;1148;1562
A;1679;1574;1679;1574;1680;1574;1680;1574
C;931;1606;931;1635;953;1635;953;1606
A;988;1609;988;1612;990;1612;990;1609
A;1532;1640;1532;1640;1532;1640;1532;1640
A;1680;1943;1680;1954;1687;1954;1687;1943
B;1566;2153;1566;2180;1584;2180;1584;2153
D;933;2288;933;2320;960;2320;960;2288
B;1498;2446;1498;2459;1506;2459;1506;2446
